,Date,Open,High,Low,Close,Volume,index,Change,change_ratio,kospi close,kospi change_r
258,2012-01-16,20800,20800,20400,20600,232948,20120116,-320.0,-0.0153,1859.27001953125,-0.00875
259,2012-01-17,20820,20959,20480,20720,342322,20120117,120.0,0.00583,1892.739990234375,0.018000000000000002
260,2012-01-18,21020,21040,20440,20600,307608,20120118,-120.0,-0.00579,1892.3900146484373,-0.00018
261,2012-01-19,20760,21440,20740,21440,448056,20120119,840.0,0.040780000000000004,1914.969970703125,0.01193
262,2012-01-20,21800,22100,21520,22100,512607,20120120,660.0,0.030780000000000002,1949.8900146484373,0.01824
263,2012-01-25,21840,22500,21840,22280,455736,20120125,180.0,0.008140000000000001,1952.22998046875,0.0012
264,2012-01-26,22320,22420,21880,22260,353212,20120126,-20.0,-0.0009,1957.1800537109373,0.0025399999999999997
265,2012-01-27,22400,22500,22220,22500,255060,20120127,240.0,0.01078,1964.8299560546875,0.00391
266,2012-01-30,22580,22600,22180,22300,327408,20120130,-200.0,-0.00889,1940.550048828125,-0.01236
267,2012-01-31,22100,22400,21780,22140,434959,20120131,-160.0,-0.00717,1955.7900390625,0.00785
268,2012-02-01,22140,22140,21560,21580,458731,20120201,-560.0,-0.02529,1959.239990234375,0.00176
269,2012-02-02,21720,22080,21360,21600,448986,20120202,20.0,0.00093,1984.300048828125,0.012790000000000001
270,2012-02-03,21420,21680,21120,21320,357253,20120203,-280.0,-0.01296,1972.3399658203125,-0.00603
271,2012-02-06,21680,21820,21320,21480,317585,20120206,160.0,0.0075,1973.1300048828125,0.0004
272,2012-02-07,21540,21920,21460,21860,238611,20120207,380.0,0.01769,1981.5899658203125,0.0042899999999999995
273,2012-02-08,21980,22000,21680,21840,236880,20120208,-20.0,-0.00091,2003.72998046875,0.011170000000000001
274,2012-02-09,21740,21800,21200,21680,480585,20120209,-160.0,-0.00733,2014.6199951171875,0.00543
275,2012-02-10,21680,21680,21220,21240,372318,20120210,-440.0,-0.0203,1993.7099609375,-0.01038
276,2012-02-13,21380,21780,21340,21660,320760,20120213,420.0,0.01977,2005.739990234375,0.00603
277,2012-02-14,21680,21780,21480,21600,246511,20120214,-60.0,-0.00277,2002.6400146484373,-0.00155
278,2012-02-15,21960,22760,21840,22700,570588,20120215,1100.0,0.05093,2025.3199462890625,0.01133
279,2012-02-16,22600,22800,22420,22700,308603,20120216,0.0,0.0,1997.449951171875,-0.01376
280,2012-02-17,23180,23600,23120,23520,346676,20120217,820.0,0.03612,2023.469970703125,0.013030000000000002
281,2012-02-20,23560,23880,23320,23500,296550,20120220,-20.0,-0.00085,2024.9000244140625,0.0007099999999999999
282,2012-02-21,23500,23960,23300,23600,216328,20120221,100.0,0.00426,2024.239990234375,-0.00033
283,2012-02-22,23640,24000,23440,23940,235724,20120222,340.0,0.01441,2028.6500244140625,0.00218
284,2012-02-23,23460,23580,23020,23200,465609,20120223,-740.0,-0.030910000000000003,2007.800048828125,-0.01028
285,2012-02-24,23060,23720,23060,23600,284960,20120224,400.0,0.017240000000000002,2019.8900146484373,0.00602
286,2012-02-27,23480,23600,23180,23420,168265,20120227,-180.0,-0.00763,1991.1600341796875,-0.014219999999999998
287,2012-02-28,23920,24000,23620,23700,333027,20120228,280.0,0.01196,2003.68994140625,0.00629
288,2012-02-29,23820,24180,23820,24120,345618,20120229,420.0,0.01772,2030.25,0.01326
289,2012-03-02,24300,24340,23580,23640,360682,20120302,-480.0,-0.0199,2034.6300048828125,0.00216
290,2012-03-05,23800,23820,23320,23480,223655,20120305,-160.0,-0.00677,2016.06005859375,-0.00913
291,2012-03-06,23580,23860,23340,23600,211532,20120306,120.0,0.00511,2000.3599853515625,-0.007790000000000001
292,2012-03-07,23500,23660,23300,23440,230554,20120307,-160.0,-0.00678,1982.1500244140625,-0.0091
293,2012-03-08,23600,23720,23300,23600,406211,20120308,160.0,0.00683,2000.760009765625,0.00939
294,2012-03-09,23820,24620,23760,24600,365212,20120309,1000.0,0.04237,2018.300048828125,0.00877
295,2012-03-12,24480,24520,24200,24200,236760,20120312,-400.0,-0.01626,2002.5,-0.00783
296,2012-03-13,24000,24580,24000,24420,239728,20120313,220.0,0.00909,2025.0400390625,0.01126
297,2012-03-14,24600,25100,24600,25000,367328,20120314,580.0,0.02375,2045.0799560546875,0.0099
298,2012-03-15,25020,25200,24840,25000,281014,20120315,0.0,0.0,2043.760009765625,-0.00065
299,2012-03-16,25200,25340,24760,24760,361632,20120316,-240.0,-0.0096,2034.43994140625,-0.00456
300,2012-03-19,24700,25360,24680,25200,237833,20120319,440.0,0.017769999999999998,2047.0,0.00617
301,2012-03-20,25340,25540,25200,25340,238807,20120320,140.0,0.00556,2042.1500244140625,-0.00237
302,2012-03-21,25200,25200,24840,24840,258654,20120321,-500.0,-0.01973,2027.22998046875,-0.00731
303,2012-03-22,24700,25260,24700,25160,253830,20120322,320.0,0.01288,2026.1199951171875,-0.00055
304,2012-03-23,24860,25480,24860,25220,217307,20120323,60.0,0.00238,2026.8299560546875,0.00035
305,2012-03-26,25360,25500,25220,25500,184819,20120326,280.0,0.0111,2019.18994140625,-0.0037700000000000003
306,2012-03-27,25700,26219,25520,26220,283880,20120327,720.0,0.028239999999999998,2039.760009765625,0.010190000000000001
307,2012-03-28,26000,26160,25900,26040,198516,20120328,-180.0,-0.00686,2031.739990234375,-0.0039299999999999995
308,2012-03-29,25980,25980,25600,25600,233777,20120329,-440.0,-0.0169,2014.4100341796875,-0.00853
309,2012-03-30,25400,25600,25140,25500,305967,20120330,-100.0,-0.00391,2014.0400390625,-0.00018
310,2012-04-02,25500,25980,25220,25980,251937,20120402,480.0,0.01882,2029.2900390625,0.00757
311,2012-04-03,26400,26780,26040,26700,330512,20120403,720.0,0.027710000000000002,2049.280029296875,0.00985
312,2012-04-04,26620,27020,26300,26400,292224,20120404,-300.0,-0.01124,2018.6099853515625,-0.014969999999999999
313,2012-04-05,26040,26700,25939,26600,258692,20120405,200.0,0.00758,2028.77001953125,0.00503
314,2012-04-06,26540,26680,26260,26640,205972,20120406,40.0,0.0015,2029.030029296875,0.00013000000000000002
315,2012-04-09,26400,26600,26120,26340,172210,20120409,-300.0,-0.01126,1997.0799560546875,-0.01575
316,2012-04-10,26279,26400,26140,26220,223655,20120410,-120.0,-0.00456,1994.4100341796875,-0.00134
317,2012-04-12,25660,25980,25360,25460,505706,20120412,-760.0,-0.02899,1986.6300048828125,-0.0039
318,2012-04-13,25300,25540,25200,25360,709175,20120413,-100.0,-0.0039299999999999995,2008.9100341796875,0.01121
319,2012-04-16,25460,25520,25000,25180,305181,20120416,-180.0,-0.0071,1992.6300048828125,-0.0081
320,2012-04-17,25020,25280,24820,24980,291687,20120417,-200.0,-0.007940000000000001,1985.300048828125,-0.0036799999999999997
321,2012-04-18,25540,26040,25380,25860,345320,20120418,880.0,0.035230000000000004,2004.530029296875,0.00969
322,2012-04-19,25840,26140,25780,26140,263389,20120419,280.0,0.01083,1999.8599853515625,-0.00233
323,2012-04-20,25880,25940,25560,25640,198642,20120420,-500.0,-0.01913,1974.6500244140625,-0.01261
324,2012-04-23,25380,25600,25240,25580,168229,20120423,-60.0,-0.00234,1972.6300048828125,-0.0010199999999999999
325,2012-04-24,25300,25720,25240,25660,265092,20120424,80.0,0.00313,1963.4200439453125,-0.0046700000000000005
326,2012-04-25,26080,26300,25860,26100,276830,20120425,440.0,0.01715,1961.97998046875,-0.00073
327,2012-04-26,26400,26800,26340,26800,330125,20120426,700.0,0.02682,1964.0400390625,0.00105
328,2012-04-27,27100,27659,27020,27480,318334,20120427,680.0,0.02537,1975.3499755859373,0.00576
329,2012-04-30,27900,28180,27540,27800,315924,20120430,320.0,0.011640000000000001,1981.989990234375,0.00336
330,2012-05-02,28200,28360,27980,28200,368585,20120502,400.0,0.01439,1999.0699462890625,0.008620000000000001
331,2012-05-03,28040,28200,27960,28020,206721,20120503,-180.0,-0.006379999999999999,1995.1099853515625,-0.00198
332,2012-05-04,27499,27960,26980,27200,410013,20120504,-820.0,-0.02926,1989.1500244140625,-0.00299
333,2012-05-07,26840,27060,26500,26840,378463,20120507,-360.0,-0.01324,1956.43994140625,-0.01644
334,2012-05-08,26960,27040,26780,26820,241223,20120508,-20.0,-0.00075,1967.010009765625,0.0054
335,2012-05-09,26700,26960,26480,26620,253520,20120509,-200.0,-0.00746,1950.2900390625,-0.0085
336,2012-05-10,26580,26720,26440,26540,263434,20120510,-80.0,-0.00301,1944.9300537109373,-0.00275
337,2012-05-11,26300,26460,26060,26060,273746,20120511,-480.0,-0.018090000000000002,1917.1300048828125,-0.01429
338,2012-05-14,26100,26540,26080,26280,302375,20120514,220.0,0.008440000000000001,1913.72998046875,-0.0017699999999999999
339,2012-05-15,26080,26400,26000,26220,312381,20120515,-60.0,-0.00228,1898.9599609375,-0.00772
340,2012-05-16,25960,26000,24560,24600,772389,20120516,-1620.0,-0.061779999999999995,1840.530029296875,-0.03077
341,2012-05-17,24600,24860,24020,24460,663431,20120517,-140.0,-0.00569,1845.239990234375,0.00256
342,2012-05-18,24080,24100,23300,23320,602891,20120518,-1140.0,-0.046610000000000006,1782.4599609375,-0.03402
343,2012-05-21,23880,24320,23800,24180,475248,20120521,860.0,0.03688,1799.1300048828125,0.00935
344,2012-05-22,25100,25100,24540,24800,476938,20120522,620.0,0.025639999999999996,1828.68994140625,0.01643
345,2012-05-23,24800,24800,23900,24420,323898,20120523,-380.0,-0.015319999999999999,1808.6199951171875,-0.01098
346,2012-05-24,24260,24500,23960,24500,305365,20120524,80.0,0.00328,1814.469970703125,0.00323
347,2012-05-25,24660,24920,24460,24500,203783,20120525,0.0,0.0,1824.1700439453125,0.00535
348,2012-05-29,24240,24760,24120,24760,216876,20120529,260.0,0.01061,1849.9100341796875,0.01411
349,2012-05-30,24760,24800,24300,24520,254380,20120530,-240.0,-0.00969,1844.8599853515625,-0.0027300000000000002
350,2012-05-31,24260,24260,23840,24220,442818,20120531,-300.0,-0.01223,1843.469970703125,-0.00075
351,2012-06-01,24260,24740,23980,24660,272252,20120601,440.0,0.01817,1834.510009765625,-0.00486
352,2012-06-04,23960,24100,23840,23920,361840,20120604,-740.0,-0.030010000000000002,1783.1300048828125,-0.028010000000000004
353,2012-06-05,24020,24180,23860,24060,257449,20120605,140.0,0.00585,1801.8499755859373,0.0105
354,2012-06-07,24780,25300,24660,25300,419412,20120607,1240.0,0.051539999999999996,1847.949951171875,0.025580000000000002
355,2012-06-08,25500,25500,24900,24940,199521,20120608,-360.0,-0.014230000000000001,1835.6400146484373,-0.006659999999999999
356,2012-06-11,25440,25500,25320,25360,198491,20120611,420.0,0.01684,1867.0400390625,0.01711
357,2012-06-12,24920,25200,24900,25100,176329,20120612,-260.0,-0.01025,1854.739990234375,-0.00659
358,2012-06-13,25320,25480,25120,25420,191611,20120613,320.0,0.01275,1859.3199462890625,0.00247
359,2012-06-14,25380,25420,25120,25220,441585,20120614,-200.0,-0.00787,1871.47998046875,0.006540000000000001
360,2012-06-15,25000,25200,24280,24340,609612,20120615,-880.0,-0.03489,1858.1600341796875,-0.0071200000000000005
361,2012-06-18,24800,25140,24680,24860,352506,20120618,520.0,0.02136,1891.7099609375,0.01806
362,2012-06-19,24900,24940,24440,24880,297169,20120619,20.0,0.0008,1891.77001953125,2.9999999999999997e-05
363,2012-06-20,24980,25300,24900,25040,265743,20120620,160.0,0.00643,1904.1199951171875,0.006529999999999999
364,2012-06-21,24680,24840,24520,24540,255553,20120621,-500.0,-0.019969999999999998,1889.1500244140625,-0.007859999999999999
365,2012-06-22,23780,24040,23600,23640,626943,20120622,-900.0,-0.03667,1847.3900146484373,-0.022109999999999998
366,2012-06-25,23420,23560,22560,22640,828723,20120625,-1000.0,-0.0423,1825.3800048828125,-0.011909999999999999
367,2012-06-26,22660,22980,22580,22780,506211,20120626,140.0,0.00618,1817.81005859375,-0.00415
368,2012-06-27,22800,23540,22600,23340,471673,20120627,560.0,0.02458,1817.6500244140625,-9e-05
369,2012-06-28,23340,23600,23060,23360,208420,20120628,20.0,0.00086,1819.1800537109373,0.00084
370,2012-06-29,23340,24020,23060,24020,373478,20120629,660.0,0.02825,1854.010009765625,0.01915
371,2012-07-02,24160,24180,23420,23480,383135,20120702,-540.0,-0.02248,1851.6500244140625,-0.0012699999999999999
372,2012-07-03,23640,23860,23400,23500,316380,20120703,20.0,0.00085,1867.8199462890625,0.00873
373,2012-07-04,23640,23940,23560,23820,383678,20120704,320.0,0.013619999999999998,1874.449951171875,0.00355
374,2012-07-05,23740,23880,23540,23700,181784,20120705,-120.0,-0.00504,1875.489990234375,0.00055
375,2012-07-06,23880,23880,23060,23220,423970,20120706,-480.0,-0.02025,1858.199951171875,-0.00922
376,2012-07-09,22700,22760,22520,22520,426705,20120709,-700.0,-0.03015,1836.1300048828125,-0.01188
377,2012-07-10,22700,22840,22420,22540,355742,20120710,20.0,0.0008900000000000001,1829.449951171875,-0.00364
378,2012-07-11,22580,22660,22160,22360,361358,20120711,-180.0,-0.00799,1826.3900146484373,-0.0016699999999999998
379,2012-07-12,22420,22520,21820,21820,500103,20120712,-540.0,-0.02415,1785.3900146484375,-0.02245
380,2012-07-13,21920,22880,21820,22780,542252,20120713,960.0,0.044000000000000004,1812.8900146484373,0.0154
381,2012-07-16,22900,23100,22660,23040,305730,20120716,260.0,0.01141,1817.7900390625,0.0027
382,2012-07-17,22960,23560,22720,23360,317913,20120717,320.0,0.013890000000000001,1821.9599609375,0.00229
383,2012-07-18,23580,23700,22760,23080,292655,20120718,-280.0,-0.01199,1794.9100341796875,-0.01485
384,2012-07-19,23600,24040,23440,23900,497504,20120719,820.0,0.03553,1822.9599609375,0.01563
385,2012-07-20,24040,24060,23820,23820,240244,20120720,-80.0,-0.00335,1822.9300537109373,-2e-05
386,2012-07-23,23300,23400,23100,23240,258087,20120723,-580.0,-0.02435,1789.43994140625,-0.018369999999999997
387,2012-07-24,23300,23500,23180,23400,292532,20120724,160.0,0.00688,1793.9300537109375,0.00251
388,2012-07-25,23060,23440,22780,23160,273353,20120725,-240.0,-0.01026,1769.31005859375,-0.01372
389,2012-07-26,23380,23480,23200,23440,273339,20120726,280.0,0.01209,1782.469970703125,0.00744
390,2012-07-27,23900,24660,23820,24660,534352,20120727,1220.0,0.05205,1829.1600341796875,0.026189999999999998
391,2012-07-30,25200,25560,25020,25500,382995,20120730,840.0,0.03406,1843.7900390625,0.008
392,2012-07-31,25600,26679,25500,26180,676303,20120731,680.0,0.02667,1881.989990234375,0.02072
393,2012-08-01,25840,26300,25660,26000,381803,20120801,-180.0,-0.00688,1879.9300537109373,-0.00109
394,2012-08-02,26000,26080,25220,25260,320335,20120802,-740.0,-0.028460000000000003,1869.4000244140625,-0.0056
395,2012-08-03,24800,25340,24760,24860,312338,20120803,-400.0,-0.01584,1848.6800537109373,-0.01108
396,2012-08-06,25700,26100,25640,25960,246024,20120806,1100.0,0.04425,1885.8800048828125,0.02012
397,2012-08-07,26060,26080,25680,25880,205823,20120807,-80.0,-0.0030800000000000003,1886.800048828125,0.00049
398,2012-08-08,26120,26560,26020,26400,389471,20120808,520.0,0.02009,1903.22998046875,0.008709999999999999
399,2012-08-09,26420,26960,26360,26800,612875,20120809,400.0,0.01515,1940.5899658203125,0.01963
400,2012-08-10,26700,26960,26600,26960,294895,20120810,160.0,0.0059700000000000005,1946.4000244140625,0.00299
401,2012-08-13,26840,26940,26460,26500,197976,20120813,-460.0,-0.01706,1932.43994140625,-0.00717
402,2012-08-14,26520,27000,26520,26900,289928,20120814,400.0,0.015090000000000001,1956.9599609375,0.01269
403,2012-08-16,27079,27100,26760,26900,296891,20120816,0.0,0.0,1957.9100341796875,0.00049
404,2012-08-17,26880,26900,25720,25900,554025,20120817,-1000.0,-0.03717,1946.5400390625,-0.00581
405,2012-08-20,25400,25660,25100,25660,399820,20120820,-240.0,-0.00927,1946.31005859375,-0.00011999999999999999
406,2012-08-21,25840,26040,25640,25640,307047,20120821,-20.0,-0.00078,1943.219970703125,-0.00159
407,2012-08-22,25380,25620,25140,25280,321554,20120822,-360.0,-0.01404,1935.18994140625,-0.00413
408,2012-08-23,25220,25740,24980,25740,277600,20120823,460.0,0.0182,1942.5400390625,0.0038
409,2012-08-24,25400,25740,25280,25500,282921,20120824,-240.0,-0.00932,1919.81005859375,-0.0117
410,2012-08-27,23780,24060,23460,23600,1277983,20120827,-1900.0,-0.07451,1917.8699951171875,-0.00101
411,2012-08-28,23720,24180,23600,23900,558503,20120828,300.0,0.012709999999999999,1916.3299560546875,-0.0008
412,2012-08-29,24180,24700,24140,24600,469517,20120829,700.0,0.029289999999999997,1928.5400390625,0.006370000000000001
413,2012-08-30,24560,24580,24040,24300,324636,20120830,-300.0,-0.0122,1906.3800048828125,-0.01149
414,2012-08-31,24220,24680,24140,24660,407358,20120831,360.0,0.01481,1905.1199951171875,-0.00066
415,2012-09-03,24400,24700,24020,24360,278537,20120903,-300.0,-0.01217,1912.7099609375,0.00398
416,2012-09-04,24380,24560,24200,24360,198954,20120904,0.0,0.0,1907.1300048828125,-0.00292
417,2012-09-05,24100,24240,23780,23780,349101,20120905,-580.0,-0.023809999999999998,1874.030029296875,-0.01736
418,2012-09-06,24000,24060,23860,23920,247977,20120906,140.0,0.00589,1881.239990234375,0.00385
419,2012-09-07,24600,25020,24400,25000,510922,20120907,1080.0,0.04515,1929.5799560546875,0.0257
420,2012-09-10,25200,25280,25000,25000,318481,20120910,0.0,0.0,1924.699951171875,-0.00253
421,2012-09-11,24800,25300,24640,25120,198608,20120911,120.0,0.0048,1920.0,-0.00244
422,2012-09-12,25360,25900,25180,25880,370250,20120912,760.0,0.03025,1950.030029296875,0.01564
423,2012-09-13,25980,26100,25620,26020,390332,20120913,140.0,0.00541,1950.68994140625,0.00033999999999999997
424,2012-09-14,26600,26780,26540,26720,498718,20120914,700.0,0.0269,2007.5799560546875,0.029160000000000002
425,2012-09-17,26720,26720,26240,26300,298200,20120917,-420.0,-0.015719999999999998,2002.3499755859373,-0.0026100000000000003
426,2012-09-18,26280,26720,26160,26300,224940,20120918,0.0,0.0,2004.9599609375,0.0013
427,2012-09-19,26120,26460,25960,26280,242946,20120919,-20.0,-0.0007599999999999999,2007.8800048828125,0.00146
428,2012-09-20,25860,26100,25680,25740,284488,20120920,-540.0,-0.02055,1990.3299560546875,-0.008740000000000001
429,2012-09-21,26000,26140,25900,26040,298374,20120921,300.0,0.01166,2002.3699951171875,0.00605
430,2012-09-24,26000,26560,25840,26540,264015,20120924,500.0,0.0192,2003.43994140625,0.00053
431,2012-09-25,26200,26680,26200,26540,227443,20120925,0.0,0.0,1991.4100341796875,-0.006
432,2012-09-26,26260,26500,26120,26500,241197,20120926,-40.0,-0.00151,1980.43994140625,-0.00551
433,2012-09-27,26540,26840,26460,26760,291061,20120927,260.0,0.00981,1988.699951171875,0.00417
434,2012-09-28,27180,27200,26780,26920,358509,20120928,160.0,0.00598,1996.2099609375,0.0037799999999999995
435,2012-10-02,27080,27420,27040,27380,267729,20121002,460.0,0.01709,1996.030029296875,-9e-05
436,2012-10-04,27020,27460,26779,27340,383480,20121004,-40.0,-0.00146,1992.6800537109373,-0.00168
437,2012-10-05,27739,27800,27040,27400,357080,20121005,60.0,0.0021899999999999997,1995.1700439453125,0.00125
438,2012-10-08,27500,27580,27200,27460,240919,20121008,60.0,0.0021899999999999997,1981.8900146484373,-0.006659999999999999
439,2012-10-09,27260,27620,27260,27440,176068,20121009,-20.0,-0.00073,1979.0400390625,-0.00144
440,2012-10-10,27060,27200,26500,26500,260023,20121010,-940.0,-0.034260000000000006,1948.219970703125,-0.015569999999999999
441,2012-10-11,26200,26400,25740,26080,476265,20121011,-420.0,-0.01585,1933.0899658203125,-0.00777
442,2012-10-12,26100,26240,25760,25920,300039,20121012,-160.0,-0.00613,1933.260009765625,9e-05
443,2012-10-15,25920,26240,25740,26000,206958,20121015,80.0,0.00309,1925.5899658203125,-0.0039700000000000004
